race_date,track_slug,race_number,distance_metres,race_class,class_family,runner_number,horse_name,horse_key,finish_position,beaten_lengths,weight_carried_kg,official_handicap_rating,official_time_seconds,source_finish_time_seconds,accepted_rating,accepted_model,shadow_achieved_rating,shadow_model,rank,shadow_next_start_carry_fraction,shadow_next_start_state_estimate,next_start_estimate_status,sectional_count,section_sum_seconds,section_sum_residual_seconds,last_200_seconds,last_400_seconds,last_600_seconds,last_800_seconds,clock_evidence_available,energy_evidence_available,wfa_profile_available,collected_at
2026-09-12,flemington,8,1600,"Standard Weight for Age. Group 1. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_1,12,Sheza Alibi,shezaalibi,1,2.75,56.5,116.0,95.34,95.34,114.236301904,form-first-v2.0,117.44111532511117,achieved-run-v2.10-young-wfa-shadow,1,0.0,114.236301904,research run-based carry-forward proxy; no integrated horse-state forecast,8,95.34,0.0,11.36,21.96,32.81,44.74,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,12,Under Focus,underfocus,3,1.54,55.0,76.0,69.4,69.66,81.690452856,form-first-v2.0,95.90153983423481,achieved-run-v2.10-young-wfa-shadow,100,0.0,81.690452856,research run-based carry-forward proxy; no integrated horse-state forecast,6,69.66,0.0,11.1,21.65,33.26,44.82,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,9,1400,"Set Weights plus Penalties. Group 2. Four-Years-Old and Upwards, Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,13,Mystery 'N' Drama,mysteryndrama,12,7.11,55.0,71.0,82.78,83.89,81.66404404666667,form-first-v2.0,83.0068460609488,achieved-run-v2.10-young-wfa-shadow,101,0.0,81.66404404666667,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.89,0.0,12.16,23.47,34.92,46.44,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,1,Wayburn,wayburn,1,1.89,61.5,75.0,82.98,82.98,81.56937095733332,form-first-v2.0,84.39719584627564,achieved-run-v2.10-young-wfa-shadow,102,0.0,81.56937095733332,research run-based carry-forward proxy; no integrated horse-state forecast,7,82.98,0.0,12.03,23.22,34.68,45.99,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,1,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",benchmark,3,Markdel,markdel,4,3.11,58.5,81.0,70.13,70.6,81.55733333333332,form-first-v2.0,81.02678258165263,achieved-run-v2.10-young-wfa-shadow,103,0.0,81.55733333333332,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.6,0.0,11.28,22.06,33.09,44.74,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,6,Mbube,mbube,2,1.0,57.0,67.0,62.99,63.13,81.29917297533335,form-first-v2.0,93.32437669065895,achieved-run-v2.10-young-wfa-shadow,104,0.0,81.29917297533335,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.13,0.0,11.71,22.62,33.4,44.12,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,11,Central Europe,centraleurope,4,1.84,55.0,77.0,69.4,69.71000000000001,80.890452856,form-first-v2.0,95.10153983423481,achieved-run-v2.10-young-wfa-shadow,105,0.0,80.890452856,research run-based carry-forward proxy; no integrated horse-state forecast,6,69.71,-0.0,11.27,21.88,33.47,45.14,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,5,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_3,7,Tajanis,tajanis,8,8.15,54.0,86.0,155.18,156.47,80.476113214,form-first-v2.0,79.52603780121638,achieved-run-v2.10-young-wfa-shadow,106,0.0,80.476113214,research run-based carry-forward proxy; no integrated horse-state forecast,13,156.47,0.0,12.66,24.83,36.59,48.09,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,3,Berzelius,berzelius,8,4.08,57.5,86.0,69.4,70.09,80.42867607266668,form-first-v2.0,89.12820650090148,achieved-run-v2.10-young-wfa-shadow,107,0.0,80.42867607266668,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.09,0.0,11.18,21.87,33.37,44.94,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,7,Mukhtalif,mukhtalif,2,2.77,55.0,78.0,108.15,108.62,80.14057237866666,form-first-v2.0,81.55128254932035,achieved-run-v2.10-young-wfa-shadow,108,0.0,80.14057237866666,research run-based carry-forward proxy; no integrated horse-state forecast,9,108.62,0.0,12.16,23.51,34.95,46.84,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,4,Buggsy,buggsy,4,1.45,57.0,73.0,62.99,63.2,80.02417297533334,form-first-v2.0,92.04937669065895,achieved-run-v2.10-young-wfa-shadow,109,0.0,80.02417297533334,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.2,0.0,11.48,22.25,32.97,43.7,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,5,Zarir,zarir,13,9.06,57.5,97.0,102.24,103.64,79.85712892866667,form-first-v2.0,75.80494176580916,achieved-run-v2.10-young-wfa-shadow,110,0.0,79.85712892866667,research run-based carry-forward proxy; no integrated horse-state forecast,9,103.64,0.0,11.92,23.21,34.31,45.81,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,13,Castillo King,castilloking,5,2.29,55.0,69.0,69.4,69.78999999999999,79.690452856,form-first-v2.0,93.90153983423481,achieved-run-v2.10-young-wfa-shadow,111,0.0,79.690452856,research run-based carry-forward proxy; no integrated horse-state forecast,6,69.79,0.0,11.55,22.3,34.07,45.82,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,10,Asva,asva,7,5.15,54.0,90.0,102.24,103.07,79.63511642533332,form-first-v2.0,75.58292926247582,achieved-run-v2.10-young-wfa-shadow,112,0.0,79.63511642533332,research run-based carry-forward proxy; no integrated horse-state forecast,9,103.07,0.0,11.94,23.14,34.21,45.75,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,5,Tenenbaum,tenenbaum,3,0.84,54.0,70.0,82.89,83.03999999999999,79.46195595333334,form-first-v2.0,98.46016936564426,achieved-run-v2.10-young-wfa-shadow,113,0.0,79.46195595333334,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.04,0.0,11.65,22.62,34.23,46.24,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,5,Aethelflaed,aethelflaed,6,5.56,57.0,86.0,108.15,109.1,79.43481761866667,form-first-v2.0,80.84552778932036,achieved-run-v2.10-young-wfa-shadow,114,0.0,79.43481761866667,research run-based carry-forward proxy; no integrated horse-state forecast,9,109.1,0.0,12.04,23.51,34.85,46.98,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,1,Streisand,streisand,6,3.08,59.5,102.0,62.86,63.29,79.344471668,form-first-v2.0,86.33122115607156,achieved-run-v2.10-young-wfa-shadow,115,0.0,79.344471668,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.29,0.0,11.4,22.13,32.86,43.85,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,7,Persian Wonder,persianwonder,1,0.6,53.0,73.0,82.89,82.89,79.21733333333334,form-first-v2.0,99.26554674564426,achieved-run-v2.10-young-wfa-shadow,116,0.15,82.22456534517998,research run-based carry-forward proxy; no integrated horse-state forecast,7,82.89,0.0,11.42,22.4,33.98,46.12,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,6,Silvanito,silvanito,1,0.39,58.0,74.0,88.86,88.86,79.07610690533333,form-first-v2.0,80.99252163844133,achieved-run-v2.10-young-wfa-shadow,117,0.0,79.07610690533333,research run-based carry-forward proxy; no integrated horse-state forecast,8,88.86,0.0,11.75,22.92,34.21,46.11,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,14,Over Excited,overexcited,2,0.46,56.0,64.0,62.86,62.93,79.05162583133334,form-first-v2.0,93.7545544894049,achieved-run-v2.10-young-wfa-shadow,118,0.0,79.05162583133334,research run-based carry-forward proxy; no integrated horse-state forecast,6,62.93,0.0,11.39,21.98,32.64,43.43,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,3,Mr Verse,mrverse,7,2.14,60.0,78.0,88.86,89.23,78.84868547866667,form-first-v2.0,80.34260021177467,achieved-run-v2.10-young-wfa-shadow,119,0.0,78.84868547866667,research run-based carry-forward proxy; no integrated horse-state forecast,8,89.23,0.0,11.89,23.03,34.49,46.5,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,10,Anthracite,anthracite,1,2.77,52.0,69.0,108.15,108.15,78.605037852,form-first-v2.0,83.82449802265369,achieved-run-v2.10-young-wfa-shadow,120,0.0,78.605037852,research run-based carry-forward proxy; no integrated horse-state forecast,9,108.15,0.0,12.01,23.48,34.9,46.75,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,14,Vegas Jack,vegasjack,9,5.71,54.0,85.0,102.24,103.16,78.56178309199998,form-first-v2.0,74.50959592914248,achieved-run-v2.10-young-wfa-shadow,121,0.0,78.56178309199998,research run-based carry-forward proxy; no integrated horse-state forecast,9,103.16,0.0,11.74,22.89,33.92,45.43,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,1,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",benchmark,5,Naval Academy,navalacademy,3,3.05,57.0,78.0,70.13,70.6,78.41039940333333,form-first-v2.0,77.87984865165264,achieved-run-v2.10-young-wfa-shadow,122,0.0,78.41039940333333,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.6,0.0,11.34,22.09,33.23,44.78,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,3,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,3,Appeared,appeared,1,1.98,57.5,73.0,149.37,149.37,77.48135214533333,form-first-v2.0,84.14374992497693,achieved-run-v2.10-young-wfa-shadow,123,0.0,77.48135214533333,research run-based carry-forward proxy; no integrated horse-state forecast,12,149.37,0.0,12.34,24.48,36.54,48.16,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,8,Plagiarism,plagiarism,9,4.85,57.0,77.0,69.4,70.22,77.27303142933333,form-first-v2.0,87.07487316756814,achieved-run-v2.10-young-wfa-shadow,124,0.0,77.27303142933333,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.22,0.0,11.79,22.5,34.21,45.9,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,9,Puntin,puntin,2,0.39,57.5,73.0,88.86,88.93,77.12879559533333,form-first-v2.0,78.62271032844133,achieved-run-v2.10-young-wfa-shadow,125,0.0,77.12879559533333,research run-based carry-forward proxy; no integrated horse-state forecast,8,88.93,0.0,12.12,23.37,34.71,46.64,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,1,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",benchmark,4,Moby Dick,mobydick,5,4.36,58.0,80.0,70.13,70.82,77.12168868999998,form-first-v2.0,76.59113793831929,achieved-run-v2.10-young-wfa-shadow,126,0.0,77.12168868999998,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.82,0.0,11.57,22.17,33.19,44.77,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,8,Transcend,transcend,3,0.46,57.5,77.0,88.86,88.94,76.97712892866666,form-first-v2.0,78.47104366177466,achieved-run-v2.10-young-wfa-shadow,127,0.0,76.97712892866666,research run-based carry-forward proxy; no integrated horse-state forecast,8,88.94,0.0,12.05,23.25,34.56,46.45,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,9,Genesis Runner,genesisrunner,4,1.09,53.0,70.0,82.89,83.08,76.674,form-first-v2.0,95.67221341231092,achieved-run-v2.10-young-wfa-shadow,128,0.0,76.674,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.08,0.0,11.57,22.48,34.03,46.15,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,9,Justadeel,justadeel,11,7.46,54.5,91.0,102.24,103.4,76.30992773533333,form-first-v2.0,72.25774057247583,achieved-run-v2.10-young-wfa-shadow,129,0.0,76.30992773533333,research run-based carry-forward proxy; no integrated horse-state forecast,9,103.4,0.0,12.3,23.71,34.75,46.32,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,5,Lara Antipova,laraantipova,1,0.75,57.5,96.0,82.83,82.83,76.12288047733334,form-first-v2.0,91.21245123689421,achieved-run-v2.10-young-wfa-shadow,130,0.15,78.38631609126747,research run-based carry-forward proxy; no integrated horse-state forecast,7,82.83,0.0,12.01,23.17,34.58,46.26,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,4,Calamari Ring,calamariring,4,2.81,57.5,72.0,62.86,63.25,75.700226428,form-first-v2.0,87.09622115607155,achieved-run-v2.10-young-wfa-shadow,131,0.0,75.700226428,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.25,0.0,11.35,21.97,32.73,43.6,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,10,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,10,Ruination,ruination,4,2.88,54.0,76.0,69.55,70.03999999999999,75.48033654466668,form-first-v2.0,72.16690926514046,achieved-run-v2.10-young-wfa-shadow,132,0.0,75.48033654466668,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.04,0.0,11.75,22.7,33.78,45.11,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,10,Beside The Ocean,besidetheocean,5,0.71,57.0,76.0,88.86,88.99,75.33315095200001,form-first-v2.0,76.82706568510801,achieved-run-v2.10-young-wfa-shadow,133,0.0,75.33315095200001,research run-based carry-forward proxy; no integrated horse-state forecast,8,88.99,0.0,11.75,22.62,33.94,45.76,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,13,Scripted,scripted,4,0.71,57.0,75.0,88.86,88.98,75.33315095200001,form-first-v2.0,76.82706568510801,achieved-run-v2.10-young-wfa-shadow,134,0.0,75.33315095200001,research run-based carry-forward proxy; no integrated horse-state forecast,8,88.98,0.0,11.63,22.58,33.87,45.78,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,13,Storm Leopard,stormleopard,12,7.56,54.0,90.0,102.24,103.42,75.01594975866666,form-first-v2.0,70.96376259580916,achieved-run-v2.10-young-wfa-shadow,135,0.0,75.01594975866666,research run-based carry-forward proxy; no integrated horse-state forecast,9,103.42,0.0,12.56,24.11,35.38,46.77,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,12,Piedmont,piedmont,5,1.82,53.0,66.0,82.89,83.2,74.97066666666667,form-first-v2.0,93.96888007897759,achieved-run-v2.10-young-wfa-shadow,136,0.0,74.97066666666667,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.2,0.0,11.76,22.63,34.12,46.07,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,7,Scintillation,scintillation,3,2.71,57.0,76.0,62.86,63.24,74.88124845133333,form-first-v2.0,87.3795544894049,achieved-run-v2.10-young-wfa-shadow,137,0.0,74.88124845133333,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.24,0.0,11.51,22.21,33.0,43.75,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,5,Itazura,itazura,6,1.99,58.0,74.0,88.86,89.2,74.76444023866667,form-first-v2.0,76.25835497177466,achieved-run-v2.10-young-wfa-shadow,138,0.0,74.76444023866667,research run-based carry-forward proxy; no integrated horse-state forecast,8,89.2,0.0,11.58,22.49,33.9,45.64,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,3,Verzain,verzain,10,3.93,58.5,80.0,62.86,63.42,74.73151571466666,form-first-v2.0,83.92288782273822,achieved-run-v2.10-young-wfa-shadow,139,0.0,74.73151571466666,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.42,0.0,11.71,22.51,33.19,43.95,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,7,Highland Bling,highlandbling,14,10.06,56.0,94.0,102.24,103.8,74.633528332,form-first-v2.0,70.58134116914249,achieved-run-v2.10-young-wfa-shadow,140,0.0,74.633528332,research run-based carry-forward proxy; no integrated horse-state forecast,9,103.8,0.0,11.96,23.27,34.51,46.02,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,3,Les Vampires,lesvampires,9,10.81,59.0,86.0,108.15,109.99000000000001,74.21906285866666,form-first-v2.0,75.62977302932035,achieved-run-v2.10-young-wfa-shadow,141,0.0,74.21906285866666,research run-based carry-forward proxy; no integrated horse-state forecast,9,109.99,-0.0,12.1,23.79,35.33,47.56,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,1,Fireball,fireball,11,7.24,58.5,100.0,69.4,70.63,74.20663202600001,form-first-v2.0,80.70153983423481,achieved-run-v2.10-young-wfa-shadow,142,0.0,74.20663202600001,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.63,0.0,11.57,22.3,33.86,45.44,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,1,Huon,huon,6,3.39,61.5,75.0,69.81,70.38,74.19105964733332,form-first-v2.0,79.77107600783147,achieved-run-v2.10-young-wfa-shadow,143,0.0,74.19105964733332,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.38,0.0,12.38,23.81,35.18,46.33,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,6,1400,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",listed,12,Dark Journey,darkjourney,11,9.37,54.0,75.0,81.46,82.94,74.13787428266667,form-first-v2.0,71.65219657992624,achieved-run-v2.10-young-wfa-shadow,144,0.0,74.13787428266667,research run-based carry-forward proxy; no integrated horse-state forecast,7,82.94,0.0,12.66,23.89,34.81,45.86,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,8,Organised Crime,organisedcrime,5,2.95,56.0,76.0,62.99,63.4,73.56955035533335,form-first-v2.0,87.79937669065895,achieved-run-v2.10-young-wfa-shadow,145,0.0,73.56955035533335,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.4,0.0,11.83,22.94,33.51,44.35,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,7,Formal,formal,1,0.67,57.0,66.0,69.81,69.81,73.31025785733333,form-first-v2.0,79.78360755116479,achieved-run-v2.10-young-wfa-shadow,146,0.0,73.31025785733333,research run-based carry-forward proxy; no integrated horse-state forecast,6,69.81,0.0,11.64,22.74,34.14,45.51,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,14,Aragog,aragog,2,0.75,57.0,64.0,82.83,82.94,73.27056916733333,form-first-v2.0,88.58745123689421,achieved-run-v2.10-young-wfa-shadow,147,0.0,73.27056916733333,research run-based carry-forward proxy; no integrated horse-state forecast,7,82.94,0.0,11.89,23.09,34.26,45.91,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,7,Chispa,chispa,8,2.19,57.5,77.0,88.86,89.24,73.22879559533332,form-first-v2.0,74.72271032844132,achieved-run-v2.10-young-wfa-shadow,148,0.0,73.22879559533332,research run-based carry-forward proxy; no integrated horse-state forecast,8,89.24,0.0,12.0,23.05,34.37,46.31,True,True,False,2026-09-14T03:48:46.432498+00:00
